asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
106189,Switchgear,West,0,0.255,749824.0991,191205.1452705
106190,Transformer,South,0,0.36,569181.3038,204905.26936799998
106191,Transformer,North,0,0.03,750890.1062,22526.703186
106192,Circuit Breaker,East,0,0.045,275584.77911299997,12401.315060084999
106193,Substation,North,0,0.165,685667.3203,113135.10784950001
106194,Transformer,West,1,0.815,683238.4653,556839.3492195
106195,Transformer,South,0,0.53,637379.0560999999,337810.89973299997
106196,Substation,Central,0,0.035,318253.07660000003,11138.857681000001
106197,Substation,Central,0,0.06,492309.14170000004,29538.548502
106198,Substation,Central,0,0.11,520020.73653,57202.2810183
106199,Transformer,North,0,0.12,598303.5297,71796.423564
106200,Substation,South,1,0.805,576390.8683,463994.6489815
106201,Transformer,South,0,0.195,789945.5958799999,154039.3911966
106202,Substation,Central,1,0.26,396969.13433,103211.9749258
106203,Substation,North,1,0.665,1082812.1748,720070.096242
106204,Switchgear,South,1,0.7,466221.63570000004,326355.14499
106205,Transmission Line,West,0,0.53,591866.2161000001,313689.0945330001
106206,Substation,North,1,0.845,380435.52327,321468.01716315
106207,transformer,North,0,0.03,1152766.1125,34582.983375
106208,Circuit Breaker,East,1,0.875,571869.817,500386.08987500006
106209,Transformer,Central,1,0.93,1321435.4794,1228934.9958420002
106210,Switchgear,North,1,0.945,1211885.2537,1145231.5647465
106211,Transmission Line,Central,1,0.885,1124751.298,995404.89873
106212,Substation,North,1,0.725,1237100.2519999999,896897.6826999999
106213,Substation,Central,0,0.445,228538.42596,101699.5995522
106214,Transmission Line,Central,0,0.55,406882.74656,223785.510608
106215,Substation,Central,0,0.035,1291236.0196,45193.260686
106216,Substation,Central,1,0.995,456073.02986,453792.6647107
106217,Transmission Line,West,1,0.925,389122.60290000006,359938.4076825001
106218,Switchgear,West,1,0.945,931419.0015,880190.9564174999
106219,Transmission Line,East,0,0.02,566184.3529,11323.687058000001
106220,Switchgear,North,0,0.06,922346.70416,55340.8022496
106221,Transmission Line,West,0,0.015,990780.2572999999,14861.703859499998
106222,Transmission Line,Central,1,0.05,773497.1265,38674.856325
106223,Switchgear,West,1,0.905,787161.6087,712381.2558735
106224,Substation,North,0,0.015,167270.92005,2509.0638007499997
106225,Circuit Breaker,West,0,0.015,1280691.1881,19210.367821499996
106226,Substation,West,0,0.065,499189.56903,32447.321986950003
106227,Transmission Line,North,0,0.275,1056688.4778,290589.33139500004
106228,Substation,North,0,0.0,1143108.7005,0.0
106229,Switchgear,West,1,0.745,668684.9123,498170.25966349995
106230,Transformer,West,0,0.045,695210.5785000001,31284.476032500002
106231,Transformer,West,0,0.015,406061.80753,6090.927112949999
106232,Transformer,South,1,0.995,392131.39764,390170.7406518
106233,Switchgear,North,0,0.075,243629.74198,18272.230648499997
106234,Transformer,South,1,0.7,433489.085565,303442.3598955
106235,Circuit Breaker,North,1,0.78,1047842.0138000001,817316.7707640001
106236,Transmission Line,West,1,0.755,781494.9291999999,590028.6715459999
106237,Transmission Line,South,1,0.715,828328.6658999999,592254.9961184999
106238,Substation,North,0,0.05,1439014.4263,71950.721315
106239,Transformer,North,1,0.81,1111019.4475,899925.7524750001
106240,Transmission Line,East,1,0.9,391282.03967,352153.835703
106241,Switchgear,East,1,0.945,713636.1100999999,674386.1240445
106242,Transmission Line,Central,0,0.125,1340255.7127,167531.9640875
106243,Switchgear,East,0,0.075,1139681.3707,85476.1028025
106244,Circuit Breaker,West,0,0.05,740416.8892000001,37020.84446000001
106245,Switchgear,Central,1,0.85,584100.9874,496485.83929
106246,Circuit Breaker,South,1,0.935,795193.6314000001,743506.0453590001
106247,Switchgear,West,1,0.945,809401.4735000001,764884.3924575
106248,Switchgear,West,0,0.175,559144.1684999999,97850.22948749998
106249,Circuit Breaker,South,1,0.71,191278.32566,135807.61121859998
106250,Substation,East,1,0.985,469850.7348,462802.973778
106251,Circuit Breaker,South,1,0.905,639455.9369999999,578707.6229849999
106252,Circuit Breaker,East,1,0.885,597907.6557,529148.2752945
106253,Substation,South,0,0.14,932511.5238000001,130551.61333200002
106254,Circuit Breaker,North,1,0.99,913213.12396,904080.9927204
106255,Circuit Breaker,Central,0,0.035,144211.82457,5047.41385995
106256,Switchgear,South,0,0.1,708730.8533,70873.08533
106257,Circuit Breaker,West,1,0.965,797626.7467,769709.8105654999
106258,Transmission Line,East,0,0.06,1079319.2256999998,64759.153541999985
106259,Switchgear,East,1,0.985,678450.3565,668273.6011525
106260,transformer,West,1,0.925,1134057.3277,1049003.0281225
106261,Transformer,Central,0,0.01,968263.4694000001,9682.634694
106262,Substation,Central,1,0.76,1131111.6968999999,859644.8896439999
106263,Circuit Breaker,East,1,0.845,1213800.1694,1025661.143143
106264,Switchgear,South,1,0.81,872055.9635600001,706365.3304836001
106265,Transmission Line,Central,0,0.305,340605.9035,103884.8005675
106266,Transmission Line,North,1,0.755,653850.0639,493656.79824449995
106267,Transmission Line,North,1,0.9,489335.08530000004,440401.57677000004
106268,Transformer,Central,1,0.785,795919.9942000001,624797.1954470001
106269,Substation,Central,0,0.11,307635.00422,33839.8504642
106270,Transformer,West,1,0.975,629876.49454,614129.5821765
106271,Transmission Line,North,0,0.03,572201.4637,17166.043910999997
106272,Circuit Breaker,Central,0,0.005,946495.0374,4732.475187
106273,Transformer,West,0,0.17,1179694.618,200548.08506
106274,Substation,East,1,0.94,1077592.4865,1012936.9373100001
106275,Switchgear,West,0,0.085,395314.82316,33601.7599686
106276,Transformer,Central,0,0.005,1031188.8296999999,5155.9441485
106277,Switchgear,North,0,0.1,1102897.9012,110289.79012
106278,Substation,West,1,0.815,613769.5396,500222.17477399996
106279,Transformer,West,0,0.01,955358.0804000001,9553.580804000001
106280,Circuit Breaker,East,1,0.95,392427.77139,372806.3828205
106281,Circuit Breaker,East,0,0.09,236166.0101,21254.940909
106282,Transformer,North,0,0.115,835554.6823,96088.7884645
106283,transformer,West,1,0.785,496518.5732,389767.079962
106284,Substation,East,0,0.285,774942.0847,220858.4941395
106285,Transformer,Central,0,0.02,1076097.9497,21521.958994
106286,Circuit Breaker,South,0,0.035,1158660.3575,40553.1125125
106287,Transmission Line,West,0,0.06,1260609.4808999998,75636.56885399998
106288,Substation,South,1,0.57,929814.1401200001,529994.0598684
106289,Transmission Line,South,0,0.14,375717.1974,52600.407636
106290,Circuit Breaker,South,0,0.16,1377429.8374,220388.77398400003
106291,Switchgear,South,1,0.71,1059182.8165,752019.799715
106292,Switchgear,West,0,0.07,264483.43075,18513.8401525
106293,Switchgear,North,1,0.925,967709.8662,895131.6262350001
106294,Circuit Breaker,South,0,0.035,406454.13489999995,14225.894721499999
106295,Transmission Line,Central,1,0.925,331345.69999,306494.77249075
106296,Switchgear,North,0,0.03,868522.0146999999,26055.660440999996
106297,Substation,West,1,0.405,895774.6233000001,362788.7224365001
106298,Circuit Breaker,South,0,0.245,833363.23265,204173.99199925
106299,Substation,West,0,0.065,1160365.4875,75423.7566875
106300,Substation,Central,0,0.045,271851.11492,12233.3001714
106301,Switchgear,West,1,0.32,552617.7326999999,176837.67446399998
106302,Circuit Breaker,Central,1,0.965,260777.26453,251650.06027144997
106303,Substation,South,0,0.05,269005.657,13450.282850000001
106304,Substation,Central,1,0.59,358500.5675,211515.334825
106305,Circuit Breaker,South,0,0.4,551241.96264,220496.78505600002
106306,Circuit Breaker,North,0,0.085,426924.09476999997,36288.54805545
106307,Switchgear,West,0,0.02,891370.7016,17827.414032
106308,Transmission Line,West,0,0.115,365448.22361000004,42026.54571515001
106309,Circuit Breaker,North,0,0.32,163466.61748000002,52309.317593600004
106310,Switchgear,East,0,0.01,1106394.576,11063.945759999999
106311,Substation,North,0,0.09,673303.92889,60597.353600099996
106312,Transmission Line,West,0,0.165,276440.52574,45612.6867471
106313,Substation,East,0,0.045,1167273.0882,52527.288969
106314,Transmission Line,West,0,0.055,627427.0019,34508.4851045
106315,Substation,West,0,0.005,534842.3303,2674.2116515000002
106316,Circuit Breaker,Central,1,0.665,355835.36672,236630.51886880002
106317,Substation,South,0,0.07,173957.3677,12177.015739000002
106318,Substation,Central,0,0.045,1055080.5718,47478.625731
106319,Transmission Line,West,0,0.16,909398.90764,145503.8252224
106320,Substation,North,1,0.9,781068.4859,702961.63731
106321,Transformer,West,0,0.055,567602.3585,31218.1297175
106322,Switchgear,Central,0,0.005,744891.1202,3724.455601
106323,Circuit Breaker,North,0,0.08,504124.20090000005,40329.936072000004
106324,Circuit Breaker,East,0,0.26,701824.63456,182474.4049856
106325,Circuit Breaker,East,0,0.195,668732.8961,130402.9147395
106326,Substation,Central,0,0.035,1280552.7017,44819.34455950001
106327,Substation,North,0,0.025,1354027.182,33850.67955
106328,Transformer,Central,0,0.525,98768.02612,51853.213713
106329,Transmission Line,Central,1,0.705,1193897.1491,841697.4901154999
106330,Transformer,Central,1,0.975,650500.9124,634238.38959
106331,Circuit Breaker,East,1,0.93,710362.40843,660637.0398399
106332,Substation,South,1,0.94,386234.2163,363060.16332199995
106333,Switchgear,North,0,0.22,94664.58903999999,20826.209588799997
106334,Transformer,West,1,0.78,541029.6376,422003.117328
106335,transformer,South,0,0.025,273795.90343,6844.897585750001
106336,Circuit Breaker,North,0,0.24,937084.4461000001,224900.267064
106337,Transmission Line,South,0,0.0,434024.8836,0.0
106338,Transmission Line,North,0,0.08,615071.1617,49205.69293600001
106339,Switchgear,North,0,0.085,1243665.2681,105711.5477885
106340,Transmission Line,Central,0,0.04,408051.5947,16322.063788000001
106341,TRANSFORMER,West,1,0.95,364376.9588,346158.11086
106342,Transformer,South,0,0.1,615282.12197,61528.212197
106343,Transmission Line,South,1,0.81,356798.4828,289006.771068
106344,Substation,East,1,0.82,187250.67098,153545.5502036
106345,Switchgear,Central,0,0.06,1379853.0720000002,82791.18432
106346,Switchgear,Central,0,0.085,738032.6699999999,62732.77695
106347,Switchgear,South,0,0.015,968608.6301,14529.129451499999
106348,Switchgear,West,0,0.12,1475205.7637,177024.691644
106349,Circuit Breaker,South,1,0.895,413958.0382,370492.444189
106350,Transmission Line,South,1,0.83,150674.7486,125060.04133799998
106351,Transformer,South,0,0.21,287008.10902499995,60271.70289524999
106352,Switchgear,East,0,0.05,1378320.2844,68916.01422
106353,Switchgear,South,1,0.815,807408.4232,658037.8649079999
106354,Circuit Breaker,East,0,0.01,950978.3467999999,9509.783468
106355,Switchgear,East,1,0.775,510079.19169999997,395311.3735675
106356,Transmission Line,Central,0,0.065,664717.3151,43206.6254815
106357,Substation,North,1,0.915,606860.6894,555277.5308010001
106358,Substation,East,0,0.035,568530.9891,19898.5846185
106359,Circuit Breaker,North,0,0.18,336412.9828,60554.336903999996
106360,Switchgear,North,1,0.905,966625.9696,874796.502488
106361,Transformer,North,1,0.92,332915.8759,306282.605828
106362,Switchgear,East,1,0.61,264559.17833,161381.0987813
106363,Circuit Breaker,East,1,0.97,579450.3822999999,562066.8708309999
106364,Circuit Breaker,East,0,0.045,700713.8561,31532.1235245
106365,Transformer,West,0,0.08,361361.067,28908.88536
106366,Substation,West,1,0.93,902699.9409999999,839510.9451299999
106367,Substation,North,0,0.16,1067277.2211,170764.355376
106368,Substation,East,1,0.99,741461.67978,734047.0629822
106369,Transformer,North,1,0.77,1102430.5541,848871.5266570001
106370,Transformer,West,0,0.015,521085.1116,7816.276674
106371,Switchgear,West,0,0.01,1263170.7774999999,12631.707774999999
106372,Circuit Breaker,North,0,0.025,1058944.8009,26473.6200225
106373,Substation,North,0,0.015,817985.2639,12269.7789585
106374,Transmission Line,East,0,0.04,885033.3789,35401.335156
106375,Substation,South,1,0.78,739945.221758,577157.27297124
106376,Transmission Line,North,1,0.87,1056957.8214,919553.304618
106377,Transformer,West,1,0.935,1209077.3249,1130487.2987815
106378,Substation,Central,1,0.95,1012176.0218,961567.2207099999
106379,Circuit Breaker,Central,1,0.89,616245.85783,548458.8134687
106380,Switchgear,North,1,0.73,1066119.0773,778266.926429
106381,Substation,South,1,0.95,365110.67980000004,346855.14581
106382,Substation,South,1,0.165,521493.0296,86046.34988400001
106383,Transformer,Central,1,0.95,1433486.8355999999,1361812.4938199997
106384,Transformer,West,0,0.005,1170005.3701,5850.0268504999995
106385,Switchgear,Central,1,0.955,125679.20588,120023.64161539999
106386,Transmission Line,East,0,0.005,232891.26561,1164.4563280500001
106387,Transmission Line,East,1,0.54,544000.3108999999,293760.16788599995
106388,Switchgear,North,0,0.045,659292.777,29668.174965
106389,Substation,Central,0,0.315,221563.9264,69792.636816
106390,transformer,South,0,0.555,953437.9404,529158.056922
106391,Substation,South,1,0.695,439981.16240000003,305786.907868
106392,Transmission Line,West,1,0.92,1164283.0914999999,1071140.4441799999
106393,Substation,North,1,0.935,529970.0844,495522.0289140001
106394,Substation,Central,0,0.125,481596.8371,60199.6046375
106395,Transformer,North,0,0.475,791499.2406,375962.139285
106396,Transformer,West,0,0.055,479610.461,26378.575355
106397,Circuit Breaker,Central,0,0.03,493743.27019,14812.2981057
106398,Transmission Line,East,0,0.105,891734.6898,93632.142429
106399,Substation,East,1,0.57,262188.05504,149447.19137279998
106400,Transmission Line,West,1,0.87,1119500.8253,973965.718011
106401,Transformer,East,1,0.98,104416.45997,102328.1307706
106402,Transmission Line,Central,0,0.235,850562.5634999999,199882.20242249998
106403,Transmission Line,North,1,0.655,161008.75856,105460.7368568
106404,Transmission Line,East,1,0.94,791026.4268,743564.841192
106405,Substation,West,0,0.225,183317.70984999998,41246.48471625
106406,Substation,West,0,0.08,376174.362,30093.94896
106407,Circuit Breaker,West,1,0.85,420404.33437000006,357343.6842145
106408,Switchgear,South,0,0.035,469719.11159999995,16440.168906
106409,Transformer,Central,0,0.015,393027.6159,5895.4142385
106410,Transmission Line,East,1,0.795,1316049.5696,1046259.407832
106411,Transmission Line,East,0,0.015,1228706.9891,18430.6048365
106412,Circuit Breaker,North,0,0.065,349357.0493,22708.208204500002
106413,Transformer,South,0,0.06,987104.43719,59226.2662314
106414,Transmission Line,East,1,0.81,359480.66591000004,291179.3393871001
106415,Switchgear,Central,0,0.01,1205812.9024,12058.129024
106416,Switchgear,West,0,0.26,1263035.1205,328389.13133
106417,Substation,Central,0,0.045,791738.0266,35628.211197
106418,Transformer,North,0,0.045,607505.8966999999,27337.765351499995
106419,Transformer,Central,0,0.05,968965.5075000001,48448.275375000005
106420,Substation,East,1,0.99,958227.1521,948644.880579
106421,Switchgear,Central,1,0.885,498547.4964,441214.534314
106422,Transformer,East,0,0.0,1441496.273,0.0
106423,Transmission Line,West,0,0.01,682086.4571,6820.864571
106424,Substation,West,0,0.115,327389.69603,37649.81504345
106425,Transformer,South,0,0.07,1300607.9297,91042.55507900001
106426,Switchgear,Central,0,0.22,1041392.8206,229106.420532
106427,Transmission Line,East,0,0.055,806217.209,44341.946495000004
106428,Substation,North,1,0.81,322029.30799999996,260843.73948
106429,Transformer,East,0,0.04,563937.0634,22557.482536
106430,Transmission Line,West,0,0.09,163778.63856,14740.0774704
106431,Circuit Breaker,South,1,0.835,329131.14852,274824.50901419995
106432,Transformer,North,0,0.145,1150047.1563,166756.8376635
106433,Switchgear,South,0,0.02,745846.845,14916.9369
106434,Transformer,Central,1,0.945,1141750.9301,1078954.6289445
106435,Transformer,Central,0,0.025,714981.5667,17874.5391675
106436,Circuit Breaker,North,0,0.12,862813.7038,103537.644456
106437,Circuit Breaker,North,0,0.28,706027.767,197687.77476000003
106438,Substation,South,1,0.85,928335.902,789085.5167
106439,Circuit Breaker,East,0,0.01,221561.97292,2215.6197292
106440,Transmission Line,West,0,0.035,225364.69644,7887.764375400001
106441,Transmission Line,West,1,0.705,1093839.3097,771156.7133385
106442,Transmission Line,Central,1,0.715,597711.6731,427363.8462665
106443,Transmission Line,East,1,0.75,520758.454,390568.84050000005
106444,Transformer,Central,1,0.945,1408875.8878000001,1331387.7139710002
106445,Transmission Line,West,1,0.84,691572.4964999999,580920.8970599999
106446,Circuit Breaker,East,0,0.36,1043345.1188,375604.242768
106447,Switchgear,West,1,0.775,254974.95035,197605.58652125
106448,Switchgear,Central,0,0.055,1015682.2129,55862.521709500004
106449,Switchgear,West,0,0.025,372119.50182,9302.9875455
106450,Circuit Breaker,West,1,0.955,448903.054,428702.41657
106451,Transmission Line,East,1,0.89,548594.2147,488248.851083
